subject, block_type, block, condition, trial, right_offer, left_offer, offer_right_image, offer_left_image, exp_value_right, exp_value_left, exp_value_chosen, choice_location, choice_key, choice_card, unchosen_card, chosen_card_image, unchosen_card_image, rt, randomwalk_counter, exp_value1, exp_value2, exp_value3, exp_value4, reward
32, practice, 1, vibration during outcome, 1, 1, 3, 1.jpg, 3.jpg, 0.511076546, 0.413504079, 0.413504079, left, 1, 3, 1, 3.jpg, 1.jpg, 1.5557495999964885, 1, 0.511076546, 0.615232533, 0.413504079, 0.466504194,1
32, test, 1, vibration during outcome, 15, 3, 2, 3.jpg, 2.jpg, 0.398928367, 0.59667375, 0.59667375, left, 1, 2, 3, 2.jpg, 3.jpg, 0.8613443000358529, 1, 0.51169699, 0.59667375, 0.398928367, 0.449059956,0,
32, test, 1, vibration during outcome, 16, 1, 3, 1.jpg, 3.jpg, 0.513158928, 0.371810296, 0.513158928, right, 2, 1, 3, 1.jpg, 3.jpg, 0.8870253000059165, 1, 0.513158928, 0.577589974, 0.371810296, 0.445080478,1
32, test, 1, vibration during outcome, 17, 1, 4, 1.jpg, 4.jpg, 0.513426935, 0.422775713, 0.422775713, left, 1, 4, 1, 4.jpg, 1.jpg, 1.062946899968665, 1, 0.513426935, 0.585694186, 0.379887863, 0.422775713,0,
32, test, 1, vibration during outcome, 18, 1, 4, 1.jpg, 4.jpg, 0.505704724, 0.418810463, 0.505704724, right, 2, 1, 4, 1.jpg, 4.jpg, 1.0265442000236362, 1, 0.505704724, 0.54789599, 0.373664559, 0.418810463,1
32, test, 1, vibration during outcome, 19, 1, 2, 1.jpg, 2.jpg, 0.504573157, 0.582335652, 0.582335652, left, 1, 2, 1, 2.jpg, 1.jpg, 1.10033809999004, 1, 0.504573157, 0.582335652, 0.369915918, 0.404711898,0,
32, test, 1, vibration during outcome, 20, 3, 2, 3.jpg, 2.jpg, 0.34718102, 0.588279021, 0.34718102, right, 2, 3, 2, 3.jpg, 2.jpg, 0.8837431000429206, 1, 0.511492418, 0.588279021, 0.34718102, 0.429775493,0,
32, test, 1, vibration during outcome, 21, 1, 3, 1.jpg, 3.jpg, 0.512951285, 0.365459609, 0.512951285, right, 2, 1, 3, 1.jpg, 3.jpg, 0.9841350999777205, 1, 0.512951285, 0.553509108, 0.365459609, 0.420212923,0,
32, test, 1, vibration during outcome, 22, 4, 1, 4.jpg, 1.jpg, 0.410726764, 0.539572991, 0.410726764, right, 2, 4, 1, 4.jpg, 1.jpg, 0.7573359999805689, 1, 0.539572991, 0.552815737, 0.364821817, 0.410726764,0,
32, test, 1, vibration during outcome, 23, 3, 4, 3.jpg, 4.jpg, 0.373035803, 0.376882621, 0.376882621, left, 1, 4, 3, 4.jpg, 3.jpg, 0.3497761999606155, 1, 0.56095771, 0.535255398, 0.373035803, 0.376882621,0,
32, test, 1, vibration during outcome, 24, 4, 2, 4.jpg, 2.jpg, 0.358107826, 0.524393705, 0.358107826, right, 2, 4, 2, 4.jpg, 2.jpg, 0.46249130001524463, 1, 0.575401102, 0.524393705, 0.364677663, 0.358107826,0,
32, test, 1, vibration during outcome, 25, 2, 3, 2.jpg, 3.jpg, 0.532040408, 0.39083719, 0.39083719, left, 1, 3, 2, 3.jpg, 2.jpg, 0.370647200034, 1, 0.541014126, 0.532040408, 0.39083719, 0.373729847,0,
32, test, 1, vibration during outcome, 26, 1, 3, 1.jpg, 3.jpg, 0.536918816, 0.371897574, 0.536918816, right, 2, 1, 3, 1.jpg, 3.jpg, 0.6450138999498449, 1, 0.536918816, 0.511692898, 0.371897574, 0.398780507,1
32, test, 1, vibration during outcome, 27, 2, 4, 2.jpg, 4.jpg, 0.54671574, 0.405865749, 0.405865749, left, 1, 4, 2, 4.jpg, 2.jpg, 0.8666494999779388, 1, 0.541079589, 0.54671574, 0.389383809, 0.405865749,1
32, test, 1, vibration during outcome, 28, 4, 2, 4.jpg, 2.jpg, 0.403418308, 0.570750529, 0.403418308, right, 2, 4, 2, 4.jpg, 2.jpg, 0.7818432999774814, 1, 0.559641612, 0.570750529, 0.408417182, 0.403418308,0,
32, test, 1, vibration during outcome, 29, 4, 1, 4.jpg, 1.jpg, 0.398536524, 0.566867971, 0.566867971, left, 1, 1, 4, 1.jpg, 4.jpg, 0.980599100003019, 1, 0.566867971, 0.54476025, 0.383885215, 0.398536524,1
32, test, 1, vibration during outcome, 30, 2, 1, 2.jpg, 1.jpg, 0.559260499, 0.562069061, 0.562069061, left, 1, 1, 2, 1.jpg, 2.jpg, 1.7221218000049703, 1, 0.562069061, 0.559260499, 0.406860111, 0.407780991,1
32, test, 1, vibration during outcome, 31, 2, 1, 2.jpg, 1.jpg, 0.570453061, 0.557017169, 0.570453061, right, 2, 2, 1, 2.jpg, 1.jpg, 0.5261222000117414, 1, 0.557017169, 0.570453061, 0.389734908, 0.40633374,1
32, test, 1, vibration during outcome, 32, 2, 3, 2.jpg, 3.jpg, 0.562455492, 0.364845558, 0.364845558, left, 1, 3, 2, 3.jpg, 2.jpg, 1.6252323999651708, 1, 0.587964414, 0.562455492, 0.364845558, 0.430319959,1
32, test, 1, vibration during outcome, 33, 2, 1, 2.jpg, 1.jpg, 0.583546956, 0.569423526, 0.569423526, left, 1, 1, 2, 1.jpg, 2.jpg, 2.1153431000420824, 1, 0.569423526, 0.583546956, 0.38651511, 0.469700007,0,
32, test, 1, vibration during outcome, 34, 4, 3, 4.jpg, 3.jpg, 0.45608609, 0.411760625, 0.45608609, right, 2, 4, 3, 4.jpg, 3.jpg, 2.409983400022611, 1, 0.56834307, 0.565200904, 0.411760625, 0.45608609,0,
32, test, 1, vibration during outcome, 35, 3, 1, 3.jpg, 1.jpg, 0.404213812, 0.599079702, 0.599079702, left, 1, 1, 3, 1.jpg, 3.jpg, 0.846575700037647, 1, 0.599079702, 0.567372701, 0.404213812, 0.497188985,1
32, test, 1, vibration during outcome, 36, 1, 2, 1.jpg, 2.jpg, 0.614921267, 0.558903517, 0.558903517, left, 1, 2, 1, 2.jpg, 1.jpg, 1.0507169000338763, 1, 0.614921267, 0.558903517, 0.380656038, 0.476236411,0,
32, test, 1, vibration during outcome, 37, 3, 4, 3.jpg, 4.jpg, 0.352549374, 0.509842719, 0.509842719, left, 1, 4, 3, 4.jpg, 3.jpg, 1.0312911000219174, 1, 0.628075493, 0.545721743, 0.352549374, 0.509842719,1
32, test, 1, vibration during outcome, 38, 3, 1, 3.jpg, 1.jpg, 0.347063514, 0.631242143, 0.347063514, right, 2, 3, 1, 3.jpg, 1.jpg, 0.9429677000152878, 1, 0.631242143, 0.538071442, 0.347063514, 0.530542784,1
32, test, 1, vibration during outcome, 39, 1, 3, 1.jpg, 3.jpg, 0.600609567, 0.341152187, 0.341152187, left, 1, 3, 1, 3.jpg, 1.jpg, 1.3019391999696381, 1, 0.600609567, 0.562917382, 0.341152187, 0.525341883,0,
32, test, 1, vibration during outcome, 40, 4, 3, 4.jpg, 3.jpg, 0.519319672, 0.340254534, 0.519319672, right, 2, 4, 3, 4.jpg, 3.jpg, 0.7887491000001319, 1, 0.598478627, 0.574174471, 0.340254534, 0.519319672,1
32, test, 1, vibration during outcome, 41, 1, 4, 1.jpg, 4.jpg, 0.60144404, 0.531828439, 0.60144404, right, 2, 1, 4, 1.jpg, 4.jpg, 1.3580643000314012, 1, 0.60144404, 0.580661228, 0.358175358, 0.531828439,1
32, test, 1, vibration during outcome, 42, 1, 4, 1.jpg, 4.jpg, 0.630195312, 0.522351056, 0.630195312, right, 2, 1, 4, 1.jpg, 4.jpg, 1.5653384000179358, 1, 0.630195312, 0.582970551, 0.366861123, 0.522351056,0,
32, test, 1, vibration during outcome, 43, 2, 3, 2.jpg, 3.jpg, 0.572586617, 0.357029746, 0.357029746, left, 1, 3, 2, 3.jpg, 2.jpg, 1.216563199996017, 1, 0.628568645, 0.572586617, 0.357029746, 0.532129282,0,
32, test, 1, vibration during outcome, 44, 3, 1, 3.jpg, 1.jpg, 0.384631609, 0.636994371, 0.636994371, left, 1, 1, 3, 1.jpg, 3.jpg, 0.7833568999776617, 1, 0.636994371, 0.565568304, 0.384631609, 0.54344664,1
32, test, 1, vibration during outcome, 45, 3, 4, 3.jpg, 4.jpg, 0.386636695, 0.52618086, 0.386636695, right, 2, 3, 4, 3.jpg, 4.jpg, 0.5477291000424884, 1, 0.650015763, 0.5781911, 0.386636695, 0.52618086,0,
32, test, 1, vibration during outcome, 46, 2, 3, 2.jpg, 3.jpg, 0.554193525, 0.376640317, 0.554193525, right, 2, 2, 3, 2.jpg, 3.jpg, 0.6260435999720357, 1, 0.626001871, 0.554193525, 0.376640317, 0.575008411,0,
32, test, 1, vibration during outcome, 47, 1, 2, 1.jpg, 2.jpg, 0.606772055, 0.585886385, 0.606772055, right, 2, 1, 2, 1.jpg, 2.jpg, 1.047613199974876, 1, 0.606772055, 0.585886385, 0.329837755, 0.546233567,0,
32, test, 1, vibration during outcome, 48, 3, 4, 3.jpg, 4.jpg, 0.322472207, 0.544792119, 0.544792119, left, 1, 4, 3, 4.jpg, 3.jpg, 0.35106010001618415, 1, 0.609756275, 0.601875425, 0.322472207, 0.544792119,0,
32, test, 1, vibration during outcome, 49, 3, 2, 3.jpg, 2.jpg, 0.298351175, 0.595767883, 0.298351175, right, 2, 3, 2, 3.jpg, 2.jpg, 0.5272160000167787, 1, 0.606158462, 0.595767883, 0.298351175, 0.559135463,0,
32, test, 1, vibration during outcome, 50, 1, 3, 1.jpg, 3.jpg, 0.585330427, 0.304980312, 0.304980312, left, 1, 3, 1, 3.jpg, 1.jpg, 0.5821322000119835, 1, 0.585330427, 0.596690297, 0.304980312, 0.528689445,1
32, practice, 2, vibration off, 1, 4, 2, 8.jpg, 6.jpg, 0.466504194, 0.615232533, 0.466504194, right, 2, 4, 2, 8.jpg, 6.jpg, 1.3685762000386603, 1, 0.511076546, 0.615232533, 0.413504079, 0.466504194,0,
32, practice, 2, vibration off, 2, 2, 4, 6.jpg, 8.jpg, 0.631199867, 0.47234587, 0.631199867, right, 2, 2, 4, 6.jpg, 8.jpg, 1.3364263999974355, 1, 0.517796443, 0.631199867, 0.375335495, 0.47234587,0,
32, practice, 2, vibration off, 3, 3, 1, 7.jpg, 5.jpg, 0.374984468, 0.498939688, 0.498939688, left, 1, 1, 3, 5.jpg, 7.jpg, 0.4067827999824658, 1, 0.498939688, 0.626315633, 0.374984468, 0.491193418,1
32, practice, 2, vibration off, 4, 4, 3, 8.jpg, 7.jpg, 0.486122834, 0.371343772, 0.486122834, right, 2, 4, 3, 8.jpg, 7.jpg, 0.7097130999900401, 1, 0.498193315, 0.609226527, 0.371343772, 0.486122834,0,
32, practice, 2, vibration off, 5, 2, 4, 6.jpg, 8.jpg, 0.620106582, 0.463675252, 0.620106582, right, 2, 2, 4, 6.jpg, 8.jpg, 0.7124019000330009, 1, 0.472267853, 0.620106582, 0.35386843, 0.463675252,0,
32, test, 2, vibration off, 1, 4, 2, 8.jpg, 6.jpg, 0.466504194, 0.615232533, 0.615232533, left, 1, 2, 4, 6.jpg, 8.jpg, 0.7789647000026889, 1, 0.511076546, 0.615232533, 0.413504079, 0.466504194,1
32, test, 2, vibration off, 2, 3, 1, 7.jpg, 5.jpg, 0.375335495, 0.517796443, 0.375335495, right, 2, 3, 1, 7.jpg, 5.jpg, 1.1100708000012673, 1, 0.517796443, 0.631199867, 0.375335495, 0.47234587,0,
32, test, 2, vibration off, 3, 3, 2, 7.jpg, 6.jpg, 0.374984468, 0.626315633, 0.626315633, left, 1, 2, 3, 6.jpg, 7.jpg, 0.9983878000057302, 1, 0.498939688, 0.626315633, 0.374984468, 0.491193418,0,
32, test, 2, vibration off, 4, 2, 1, 6.jpg, 5.jpg, 0.609226527, 0.498193315, 0.498193315, left, 1, 1, 2, 5.jpg, 6.jpg, 0.6693654000409879, 1, 0.498193315, 0.609226527, 0.371343772, 0.486122834,1
32, test, 2, vibration off, 5, 3, 4, 7.jpg, 8.jpg, 0.35386843, 0.463675252, 0.35386843, right, 2, 3, 4, 7.jpg, 8.jpg, 0.4988899999880232, 1, 0.472267853, 0.620106582, 0.35386843, 0.463675252,1
32, test, 2, vibration off, 6, 2, 1, 6.jpg, 5.jpg, 0.609411022, 0.48900464, 0.48900464, left, 1, 1, 2, 5.jpg, 6.jpg, 0.8787524999934249, 1, 0.48900464, 0.609411022, 0.353156918, 0.444784776,0,
32, test, 2, vibration off, 7, 2, 4, 6.jpg, 8.jpg, 0.661106815, 0.459669582, 0.661106815, right, 2, 2, 4, 6.jpg, 8.jpg, 0.4354386000195518, 1, 0.498922937, 0.661106815, 0.351148204, 0.459669582,0,
32, test, 2, vibration off, 8, 2, 1, 6.jpg, 5.jpg, 0.661043011, 0.523305174, 0.523305174, left, 1, 1, 2, 5.jpg, 6.jpg, 0.46565270004794, 1, 0.523305174, 0.661043011, 0.385479761, 0.445975487,1
32, test, 2, vibration off, 9, 2, 4, 6.jpg, 8.jpg, 0.617130773, 0.477824508, 0.477824508, left, 1, 4, 2, 8.jpg, 6.jpg, 0.8598446000250988, 1, 0.538202722, 0.617130773, 0.38403906, 0.477824508,1
32, test, 2, vibration off, 10, 1, 3, 5.jpg, 7.jpg, 0.538742055, 0.400369013, 0.400369013, left, 1, 3, 1, 7.jpg, 5.jpg, 1.2661797000328079, 1, 0.538742055, 0.61305354, 0.400369013, 0.494179332,0,
32, test, 2, vibration off, 11, 3, 4, 7.jpg, 8.jpg, 0.389573429, 0.442060048, 0.389573429, right, 2, 3, 4, 7.jpg, 8.jpg, 0.6656122999847867, 1, 0.576408806, 0.627053837, 0.389573429, 0.442060048,1
32, test, 2, vibration off, 12, 2, 1, 6.jpg, 5.jpg, 0.6084257, 0.58170588, 0.58170588, left, 1, 1, 2, 5.jpg, 6.jpg, 0.8080149999586865, 1, 0.58170588, 0.6084257, 0.368726719, 0.429884006,1
32, test, 2, vibration off, 13, 3, 2, 7.jpg, 6.jpg, 0.375355878, 0.597368238, 0.597368238, left, 1, 2, 3, 6.jpg, 7.jpg, 0.9109247000305913, 1, 0.578706679, 0.597368238, 0.375355878, 0.451621205,0,
32, test, 2, vibration off, 14, 1, 3, 5.jpg, 7.jpg, 0.542007718, 0.38842331, 0.542007718, right, 2, 1, 3, 5.jpg, 7.jpg, 0.8432789999642409, 1, 0.542007718, 0.603047222, 0.38842331, 0.453322749,1
32, test, 2, vibration off, 15, 3, 1, 7.jpg, 5.jpg, 0.398928367, 0.51169699, 0.398928367, right, 2, 3, 1, 7.jpg, 5.jpg, 1.0837572000455111, 1, 0.51169699, 0.59667375, 0.398928367, 0.449059956,0,
32, test, 2, vibration off, 16, 4, 1, 8.jpg, 5.jpg, 0.445080478, 0.513158928, 0.445080478, right, 2, 4, 1, 8.jpg, 5.jpg, 1.3210618000011891, 1, 0.513158928, 0.577589974, 0.371810296, 0.445080478,1
32, test, 2, vibration off, 17, 2, 3, 6.jpg, 7.jpg, 0.585694186, 0.379887863, 0.585694186, right, 2, 2, 3, 6.jpg, 7.jpg, 1.7510990999871865, 1, 0.513426935, 0.585694186, 0.379887863, 0.422775713,1
32, test, 2, vibration off, 18, 4, 1, 8.jpg, 5.jpg, 0.418810463, 0.505704724, 0.418810463, right, 2, 4, 1, 8.jpg, 5.jpg, 1.0186045999871567, 1, 0.505704724, 0.54789599, 0.373664559, 0.418810463,0,
32, test, 2, vibration off, 19, 1, 3, 5.jpg, 7.jpg, 0.504573157, 0.369915918, 0.504573157, right, 2, 1, 3, 5.jpg, 7.jpg, 0.8675488000153564, 1, 0.504573157, 0.582335652, 0.369915918, 0.404711898,0,
32, test, 2, vibration off, 20, 4, 2, 8.jpg, 6.jpg, 0.429775493, 0.588279021, 0.588279021, left, 1, 2, 4, 6.jpg, 8.jpg, 0.6711196999531239, 1, 0.511492418, 0.588279021, 0.34718102, 0.429775493,0,
32, test, 2, vibration off, 21, 2, 3, 6.jpg, 7.jpg, 0.553509108, 0.365459609, 0.553509108, right, 2, 2, 3, 6.jpg, 7.jpg, 0.4672638999763876, 1, 0.512951285, 0.553509108, 0.365459609, 0.420212923,0,
32, test, 2, vibration off, 22, 2, 1, 6.jpg, 5.jpg, 0.552815737, 0.539572991, 0.539572991, left, 1, 1, 2, 5.jpg, 6.jpg, 0.4442325999843888, 1, 0.539572991, 0.552815737, 0.364821817, 0.410726764,1
32, test, 2, vibration off, 23, 1, 4, 5.jpg, 8.jpg, 0.56095771, 0.376882621, 0.56095771, right, 2, 1, 4, 5.jpg, 8.jpg, 0.3318174000014551, 1, 0.56095771, 0.535255398, 0.373035803, 0.376882621,0,
32, test, 2, vibration off, 24, 1, 4, 5.jpg, 8.jpg, 0.575401102, 0.358107826, 0.358107826, left, 1, 4, 1, 8.jpg, 5.jpg, 0.32267540000611916, 1, 0.575401102, 0.524393705, 0.364677663, 0.358107826,1
32, test, 2, vibration off, 25, 2, 1, 6.jpg, 5.jpg, 0.532040408, 0.541014126, 0.532040408, right, 2, 2, 1, 6.jpg, 5.jpg, 0.4557710000080988, 1, 0.541014126, 0.532040408, 0.39083719, 0.373729847,1
32, test, 2, vibration off, 26, 2, 1, 6.jpg, 5.jpg, 0.511692898, 0.536918816, 0.511692898, right, 2, 2, 1, 6.jpg, 5.jpg, 0.4438998000114225, 1, 0.536918816, 0.511692898, 0.371897574, 0.398780507,0,
32, test, 2, vibration off, 27, 2, 3, 6.jpg, 7.jpg, 0.54671574, 0.389383809, 0.389383809, left, 1, 3, 2, 7.jpg, 6.jpg, 0.3098171000019647, 1, 0.541079589, 0.54671574, 0.389383809, 0.405865749,1
32, test, 2, vibration off, 28, 2, 3, 6.jpg, 7.jpg, 0.570750529, 0.408417182, 0.570750529, right, 2, 2, 3, 6.jpg, 7.jpg, 0.5509446000214666, 1, 0.559641612, 0.570750529, 0.408417182, 0.403418308,1
32, test, 2, vibration off, 29, 2, 3, 6.jpg, 7.jpg, 0.54476025, 0.383885215, 0.383885215, left, 1, 3, 2, 7.jpg, 6.jpg, 0.6416703999857418, 1, 0.566867971, 0.54476025, 0.383885215, 0.398536524,1
32, test, 2, vibration off, 30, 3, 4, 7.jpg, 8.jpg, 0.406860111, 0.407780991, 0.407780991, left, 1, 4, 3, 8.jpg, 7.jpg, 1.1026806000154465, 1, 0.562069061, 0.559260499, 0.406860111, 0.407780991,1
32, test, 2, vibration off, 31, 1, 4, 5.jpg, 8.jpg, 0.557017169, 0.40633374, 0.557017169, right, 2, 1, 4, 5.jpg, 8.jpg, 0.5016609000158496, 1, 0.557017169, 0.570453061, 0.389734908, 0.40633374,1
32, test, 2, vibration off, 32, 3, 1, 7.jpg, 5.jpg, 0.364845558, 0.587964414, 0.364845558, right, 2, 3, 1, 7.jpg, 5.jpg, 1.083060800039675, 1, 0.587964414, 0.562455492, 0.364845558, 0.430319959,1
32, test, 2, vibration off, 33, 3, 4, 7.jpg, 8.jpg, 0.38651511, 0.469700007, 0.469700007, left, 1, 4, 3, 8.jpg, 7.jpg, 0.6415410999907181, 1, 0.569423526, 0.583546956, 0.38651511, 0.469700007,1
32, test, 2, vibration off, 34, 1, 3, 5.jpg, 7.jpg, 0.56834307, 0.411760625, 0.411760625, left, 1, 3, 1, 7.jpg, 5.jpg, 1.5450685999821872, 1, 0.56834307, 0.565200904, 0.411760625, 0.45608609,0,
32, test, 2, vibration off, 35, 3, 2, 7.jpg, 6.jpg, 0.404213812, 0.567372701, 0.567372701, left, 1, 2, 3, 6.jpg, 7.jpg, 1.0353431000257842, 1, 0.599079702, 0.567372701, 0.404213812, 0.497188985,1
32, test, 2, vibration off, 36, 1, 4, 5.jpg, 8.jpg, 0.614921267, 0.476236411, 0.614921267, right, 2, 1, 4, 5.jpg, 8.jpg, 1.2516309999627993, 1, 0.614921267, 0.558903517, 0.380656038, 0.476236411,0,
32, test, 2, vibration off, 37, 1, 2, 5.jpg, 6.jpg, 0.628075493, 0.545721743, 0.545721743, left, 1, 2, 1, 6.jpg, 5.jpg, 2.0791246999870054, 1, 0.628075493, 0.545721743, 0.352549374, 0.509842719,0,
32, test, 2, vibration off, 38, 2, 3, 6.jpg, 7.jpg, 0.538071442, 0.347063514, 0.347063514, left, 1, 3, 2, 7.jpg, 6.jpg, 1.1616141999838874, 1, 0.631242143, 0.538071442, 0.347063514, 0.530542784,0,
32, test, 2, vibration off, 39, 3, 1, 7.jpg, 5.jpg, 0.341152187, 0.600609567, 0.600609567, left, 1, 1, 3, 5.jpg, 7.jpg, 0.9793613000074401, 1, 0.600609567, 0.562917382, 0.341152187, 0.525341883,0,
32, test, 2, vibration off, 40, 2, 4, 6.jpg, 8.jpg, 0.574174471, 0.519319672, 0.574174471, right, 2, 2, 4, 6.jpg, 8.jpg, 0.5465727999689989, 1, 0.598478627, 0.574174471, 0.340254534, 0.519319672,0,
32, test, 2, vibration off, 41, 4, 1, 8.jpg, 5.jpg, 0.531828439, 0.60144404, 0.531828439, right, 2, 4, 1, 8.jpg, 5.jpg, 0.5389386000460945, 1, 0.60144404, 0.580661228, 0.358175358, 0.531828439,0,
32, test, 2, vibration off, 42, 3, 2, 7.jpg, 6.jpg, 0.366861123, 0.582970551, 0.582970551, left, 1, 2, 3, 6.jpg, 7.jpg, 0.48158540000440553, 1, 0.630195312, 0.582970551, 0.366861123, 0.522351056,1
32, test, 2, vibration off, 43, 1, 2, 5.jpg, 6.jpg, 0.628568645, 0.572586617, 0.628568645, right, 2, 1, 2, 5.jpg, 6.jpg, 1.5771691999980249, 1, 0.628568645, 0.572586617, 0.357029746, 0.532129282,1
32, test, 2, vibration off, 44, 3, 4, 7.jpg, 8.jpg, 0.384631609, 0.54344664, 0.384631609, right, 2, 3, 4, 7.jpg, 8.jpg, 1.442698400001973, 1, 0.636994371, 0.565568304, 0.384631609, 0.54344664,1
32, test, 2, vibration off, 45, 4, 1, 8.jpg, 5.jpg, 0.52618086, 0.650015763, 0.650015763, left, 1, 1, 4, 5.jpg, 8.jpg, 0.7945200999965891, 1, 0.650015763, 0.5781911, 0.386636695, 0.52618086,1
32, test, 2, vibration off, 46, 1, 4, 5.jpg, 8.jpg, 0.626001871, 0.575008411, 0.575008411, left, 1, 4, 1, 8.jpg, 5.jpg, 1.480186100001447, 1, 0.626001871, 0.554193525, 0.376640317, 0.575008411,1
32, test, 2, vibration off, 47, 4, 2, 8.jpg, 6.jpg, 0.546233567, 0.585886385, 0.585886385, left, 1, 2, 4, 6.jpg, 8.jpg, 0.8688593000406399, 1, 0.606772055, 0.585886385, 0.329837755, 0.546233567,0,
